IYO_000005,chromosomal replication initiation protein,,it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity),PST/PSPTO_0001,(RefSeq) chromosomal replication initiation protein,pst02020 Two-component system;,PA0001,(RefSeq) chromosome replication initiator DnaA,pae02020 Two-component system;,; sequence-specific double-stranded DNA binding; sequence-specific DNA binding ; double-stranded DNA binding ; ATP binding ; adenyl ribonucleotide binding ; adenyl nucleotide binding ; DNA binding ; purine ribonucleoside triphosphate binding; purine ribonucleoside binding ; purine nucleoside binding ; ribonucleoside binding ; nucleoside binding ; purine ribonucleotide binding ; purine nucleotide binding ; ribonucleotide binding ; carbohydrate derivative binding; drug binding ; nucleic acid binding ; nucleotide binding ; nucleoside phosphate binding ; anion binding ; small molecule binding ; ATPase activity ; nucleoside-triphosphatase activity; pyrophosphatase activity ; hydrolase activity,
IYO_022995,CDP-glucose 4 -6-dehydratase,Similar to CDP-glucose 4%2C6-dehydratase (EC 4.2.1.45),CDP-glucose 46-dehydratase,PST/PSPTO_1081,(RefSeq) dTDP-glucose 46-dehydratase,pst00521 Streptomycin biosynthesis; pst00523 Polyketide sugar unit biosynthesis; pst00525 Acarbose and validamycin biosynthesis; pst01130 Biosynthesis of antibiotics;,PA5161,(RefSeq) dTDP-D-glucose 46-dehydratase,pae00521 Streptomycin biosynthesis; pae00523 Polyketide sugar unit biosynthesis; pae00525 Acarbose and validamycin biosynthesis; pae01130 Biosynthesis of antibiotics;,; hydro-lyase activity ; carbon-oxygen lyase activity ; lyase activity ; molecular_function ; catalytic activity ; lipopolysaccharide biosynthetic process; lipopolysaccharide metabolic process; liposaccharide metabolic process; cellular polysaccharide biosynthetic process; cellular carbohydrate biosynthetic process; polysaccharide biosynthetic process; cellular polysaccharide metabolic process; polysaccharide metabolic process; carbohydrate biosynthetic process; lipid biosynthetic process ; cellular carbohydrate metabolic process; cellular lipid metabolic process; lipid metabolic process ; carbohydrate metabolic process; carbohydrate derivative biosynthetic process; cellular macromolecule biosynthetic process; macromolecule biosynthetic process; carbohydrate derivative metabolic process; cellular macromolecule metabolic process; macromolecule metabolic process; cellular biosynthetic process ; organic substance biosynthetic process; biosynthetic process ; metabolic process ; cellular metabolic process ; primary metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
IYO_023000,glycosyl transferase family 1,glycosyl transferase%2C group 1 family protein,glycosyl transferase group 1,PST/PSPTO_3447,(RefSeq) glycoside hydrolase family protein,,PA5449,(RefSeq) glycosyltransferase WbpX,,; mannosyltransferase activity ; transferase activity,
IYO_023005,SAM-dependent methyltransferase,WbbD,Methionine biosynthesis protein MetW,PST/PSPTO_4520,(RefSeq) methyltransferase domain protein,,PA0389,(RefSeq) hypothetical protein,,,
IYO_023010,sugar ABC transporter ATP-binding protein,ATP binding component of ABC-transporter,ABC transporter,PST/PSPTO_1075,(RefSeq) O-antigen ABC transporter ATP-binding protein,pst02010 ABC transporters;,PA5450,(RefSeq) ABC transporter,pae02010 ABC transporters;,; lipopolysaccharide-transporting ATPase activity; lipopolysaccharide transmembrane transporter activity; lipid-transporting ATPase activity; macromolecule transmembrane transporter activity; lipid transporter activity ; carbohydrate derivative transmembrane transporter activity; ATPase activity,
IYO_023015,ABC transporter,O-antigen export system permease protein RfbD,Abc-2 type transporter,PST/PSPTO_1076,(RefSeq) O-antigen ABC transporter permease protein,pst02010 ABC transporters;,PA5451,(RefSeq) LPS efflux transporter membrane protein,pae02010 ABC transporters;,; lipopolysaccharide-transporting ATPase activity; lipopolysaccharide transmembrane transporter activity; lipid-transporting ATPase activity; macromolecule transmembrane transporter activity; lipid transporter activity ; carbohydrate derivative transmembrane transporter activity; ATPase activity,
IYO_023020,GDP-D-mannose dehydratase,GDP-mannose 4%2C6-dehydratase (EC 4.2.1.47),GDPmannose 46-dehydratase,PST/PSPTO_1005,(RefSeq) GDP-mannose 46-dehydratase,pst00051 Fructose and mannose metabolism; pst00520 Amino sugar and nucleotide sugar metabolism; pst01100 Metabolic pathways;,PA5453,(RefSeq) GDP-mannose 46-dehydratase,pae00051 Fructose and mannose metabolism; pae00520 Amino sugar and nucleotide sugar metabolism; pae01100 Metabolic pathways;,,
IYO_023025,GDP-6-deoxy-D-lyxo-4-hexulose reductase,GDP-mannose 4%2C6-dehydratase (EC 4.2.1.47) UDP-glucose 4-epimerase (EC 5.1.3.2),NAD-dependent epimerase dehydratase,PST/PSPTO_1007,(RefSeq) GDP-6-deoxy-D-lyxo-4-hexulose reductase,pst00051 Fructose and mannose metabolism; pst00520 Amino sugar and nucleotide sugar metabolism;,PA5454,(RefSeq) oxidoreductase Rmd,pae00051 Fructose and mannose metabolism; pae00520 Amino sugar and nucleotide sugar metabolism;,; growth ;biological_process ;,
IYO_023030,glycosyl transferase family 1,,glycosyl transferase group 1,PST/PSPTO_3536,(RefSeq) glycosyl transferase group 1 family protein PslI,pst02025 Biofilm formation - Pseudomonas aeruginosa;,PA5447,(RefSeq) glycosyltransferase WbpZ,,; molecular_function ; catalytic activity ; peptidoglycan-based cell wall ; Gram-negative-bacterium-type cell wall; cell envelope ; cell wall ; envelope ; external encapsulating structure; cellular_component ; cell part ; cell periphery ; cell ; lipopolysaccharide biosynthetic process; lipopolysaccharide metabolic process; liposaccharide metabolic process; cellular polysaccharide biosynthetic process; cellular carbohydrate biosynthetic process; polysaccharide biosynthetic process; cellular polysaccharide metabolic process; polysaccharide metabolic process; carbohydrate biosynthetic process; lipid biosynthetic process ; cellular carbohydrate metabolic process; cellular lipid metabolic process; lipid metabolic process ; carbohydrate metabolic process; carbohydrate derivative biosynthetic process; cellular macromolecule biosynthetic process; macromolecule biosynthetic process; carbohydrate derivative metabolic process; cellular macromolecule metabolic process; macromolecule metabolic process; cellular biosynthetic process ; organic substance biosynthetic process; biosynthetic process ; metabolic process ; cellular metabolic process ; primary metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
IYO_023035,chemotaxis protein,Methyl-accepting chemotaxis protein,Methyl-accepting chemotaxis,PST/PSPTO_1066,(RefSeq) methyl-accepting chemotaxis protein,,PA4520,(RefSeq) chemotaxis transducer,pae02020 Two-component system; pae02030 Bacterial chemotaxis;,,
IYO_023040,molecular chaperone DnaJ,DnaJ domain protein,dnaJ domain-containing protein,PST/PSPTO_1065,(RefSeq) DnaJ domain-containing protein,,PA3811,(RefSeq) co-chaperone HscB,,,
IYO_023045,,,,PST/PSPTO_0002,(RefSeq) DNA polymerase III subunit beta,pst03030 DNA replication; pst03430 Mismatch repair; pst03440 Homologous recombination;,PA0002,(RefSeq) DNA polymerase III subunit beta,pae03030 DNA replication; pae03430 Mismatch repair; pae03440 Homologous recombination;,,
IYO_023050,integrase,,Integrase,PST/PSPTO_5344,(RefSeq) site-specific recombinase phage integrase family,,PA4509,(RefSeq) hypothetical protein,,,
IYO_023055,hypothetical protein,,,PST/PSPTO_2805,(RefSeq) oxidoreductase FAD-binding,,PA1345,(RefSeq) hypothetical protein,,,
IYO_023060,hypothetical protein,Predicted transcriptional regulator,,PST/PSPTO_3429,(RefSeq) DNA-binding protein,,PA3299,(RefSeq) long-chain-fatty-acid--CoA ligase,pae00061 Fatty acid biosynthesis; pae00071 Fatty acid degradation; pae01100 Metabolic pathways; pae01212 Fatty acid metabolism; pae02024 Quorum sensing;,,
IYO_023065,hypothetical protein,hypothetical protein,,PST/PSPTO_3922,(RefSeq) ribonuclease D,,PA1294,(RefSeq) ribonuclease D,,,
IYO_023070,hypothetical protein,FIG00953092: hypothetical protein,,PST/PSPTO_2981,(RefSeq) isochorismatase family protein,,PA1498,(RefSeq) pyruvate kinase,pae00010 Glycolysis / Gluconeogenesis; pae00230 Purine metabolism; pae00620 Pyruvate metabolism; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01120 Microbial metabolism in diverse environments; pae01130 Biosynthesis of antibiotics; pae01200 Carbon metabolism; pae01230 Biosynthesis of amino acids;,,
IYO_023075,hypothetical protein,hypothetical protein,,PST/PSPTO_2307,(RefSeq) hypothetical protein,,PA3796,(RefSeq) hypothetical protein,,,
IYO_023080,DNA/RNA helicase - superfamily II protein,,prophage primase,PST/PSPTO_2604,(RefSeq) ABC transporter ATP-binding protein/permease,,PA1176,(RefSeq) ferredoxin protein NapF,,,
IYO_023085,chromosome segregation protein SMC,FIG00956747: hypothetical protein,,PST/PSPTO_3801,(RefSeq) major facilitator family transporter,,PA3384,(RefSeq) phosphonate ABC transporter ATP-binding protein,pae02010 ABC transporters;,,
IYO_023090,hypothetical protein,,,PST/PSPTO_4845,(RefSeq) lipoprotein,,PA2010,(RefSeq) transcriptional regulator,,,
IYO_023095,hypothetical protein,,,PST/PSPTO_2904,(RefSeq) vanillate O-demethylase oxygenase subunit,pst00627 Aminobenzoate degradation; pst01120 Microbial metabolism in diverse environments;,PA2467,(RefSeq) anti-sigma factor FoxR,,,
IYO_023100,hypothetical protein,,,PST/PSPTO_0002,(RefSeq) DNA polymerase III subunit beta,pst03030 DNA replication; pst03430 Mismatch repair; pst03440 Homologous recombination;,PA3135,(RefSeq) transcriptional regulator,,,
IYO_023105,hypothetical protein,hypothetical protein,,PST/PSPTO_3559,(RefSeq) malate synthase G,pst00620 Pyruvate metabolism; pst00630 Glyoxylate and dicarboxylate metabolism; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01120 Microbial metabolism in diverse environments; pst01200 Carbon metabolism;,PA0266,(RefSeq) 5-aminovalerate aminotransferase DavT,pae00250 Alanine aspartate and glutamate metabolism; pae00310 Lysine degradation; pae00650 Butanoate metabolism; pae01100 Metabolic pathways; pae01120 Microbial metabolism in diverse environments;,,
IYO_023110,hypothetical protein,hypothetical protein,,PST/PSPTO_2317,(RefSeq) hypothetical protein,,PA2684,(RefSeq) hypothetical protein,,,
IYO_023115,hypothetical protein,hypothetical protein,Protein of unknown function (DUF1524),PST/PSPTO_0038,(RefSeq) hypothetical protein,,PA2806,(RefSeq) 7-cyano-7-deazaguanine reductase,pae00790 Folate biosynthesis; pae01100 Metabolic pathways;,,
IYO_023120,hypothetical protein,Integrase,Integrase,PST/PSPTO_1100,(RefSeq) site-specific recombinase phage integrase family,,PA1235,(RefSeq) transcriptional regulator,,,
IYO_023125,hypothetical protein,Integrase,Integrase,PST/PSPTO_5344,(RefSeq) site-specific recombinase phage integrase family,,PA2165,(RefSeq) glycogen synthase,pae00500 Starch and sucrose metabolism; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites;,,
IYO_023130,prophage PssSM-02,,,PST/PSPTO_4989,(RefSeq) hypothetical protein,,PA3333,(RefSeq) 3-oxoacyl-ACP synthase III,pae00061 Fatty acid biosynthesis; pae01100 Metabolic pathways; pae01212 Fatty acid metabolism;,,
IYO_023135,hypothetical protein,,,PST/PSPTO_0511,(RefSeq) coenzyme PQQ synthesis protein C,,PA3728,(RefSeq) hypothetical protein,,,
IYO_023140,helix-turn-helix domain protein,,Helix-turn-helix,PST/PSPTO_0721,(RefSeq) transcriptional regulator,,PA0122,(RefSeq) hypothetical protein,,,
IYO_023145,hypothetical protein,Ferrichrome-iron receptor,tonB-dependent siderophore receptor,PST/PSPTO_1206,(RefSeq) TonB-dependent siderophore receptor,,PA0470,(RefSeq) ferrichrome receptor FiuA,,; outer membrane ; cell outer membrane ; external encapsulating structure part; cell envelope ; envelope ; external encapsulating structure; cellular_component ; membrane ; cell part ; cell periphery ;cell ;,
IYO_023150,TonB-dependent receptor,Ferrichrome-iron receptor,receptor,PST/PSPTO_1206,(RefSeq) TonB-dependent siderophore receptor,,PA0470,(RefSeq) ferrichrome receptor FiuA,,; outer membrane ; cell outer membrane ; external encapsulating structure part; cell envelope ; envelope ; external encapsulating structure; cellular_component ; membrane ; cell part ; cell periphery ;cell ;,
IYO_023155,iron dicitrate transport regulator FecR,Fe2+-dicitrate sensor%2C membrane component,Anti-FecI sigma factor FecR,PST/PSPTO_0445,(RefSeq) regulatory protein,,PA3900,(RefSeq) transmembrane sensor,,,
IYO_023160,RNA polymerase sigma factor,FIG006045: Sigma factor%2C ECF subfamily,RNA polymerase sigma factor,PST/PSPTO_0444,(RefSeq) RNA polymerase sigma-70 family protein,,PA3899,(RefSeq) RNA polymerase sigma factor,,,
IYO_023165,chemotaxis protein,Methyl-accepting chemotaxis protein I (serine chemoreceptor protein),Methyl-accepting chemotaxis,PST/PSPTO_4624,(RefSeq) methyl-accepting chemotaxis protein,pst02020 Two-component system; pst02030 Bacterial chemotaxis;,PA1608,(RefSeq) chemotaxis transducer,pae02020 Two-component system; pae02030 Bacterial chemotaxis;,,
IYO_023170,endonuclease DDE,Mobile element protein,Transposase,PST/PSPTO_1911,(RefSeq) response regulator/TPR domain protein,,PA3461,(RefSeq) hypothetical protein,,; transposase activity ; catalytic activity,
IYO_023175,,,,PST/PSPTO_0002,(RefSeq) DNA polymerase III subunit beta,pst03030 DNA replication; pst03430 Mismatch repair; pst03440 Homologous recombination;,PA0002,(RefSeq) DNA polymerase III subunit beta,pae03030 DNA replication; pae03430 Mismatch repair; pae03440 Homologous recombination;,,
IYO_023180,flavodoxin,Flavodoxin,Flavodoxin,PST/PSPTO_4852,(RefSeq) hypothetical protein,,PA2571,(RefSeq) two-component sensor,,,
IYO_023185,aldehyde oxidase,Aldo-keto reductase,aldo keto reductase,PST/PSPTO_2791,(RefSeq) oxidoreductase aldo/keto reductase family,,PA2535,(RefSeq) oxidoreductase,,,
IYO_023190,cupin,Transcriptional regulator,Cupin 2 conserved barrel domain protein,PST/PSPTO_2866,(RefSeq) cupin family protein,,PA2488,(RefSeq) transcriptional regulator,,,
IYO_023195,transposase,Mobile element protein,Transposase,PST/PSPTO_4695,(RefSeq) ISPsy13 transposase OrfA,,PA0979,(RefSeq) hypothetical protein,,,
IYO_023200,integrase,,Transposase,PST/PSPTO_4696,(RefSeq) ISPsy13 transposase OrfB,,PA1938,(RefSeq) hypothetical protein,,,
IYO_023205,hopAM1-1,,,PST/PSPTO_1022,(RefSeq) type III effector HopAM1-1,,PA1829,(RefSeq) hypothetical protein,,,
IYO_023210,integrase assocaited with HopAM1,Mobile element protein,site-specific recombinase phage integrase,PST/PSPTO_0587,(RefSeq) site-specific recombinase phage integrase family,,PA3778,(RefSeq) transcriptional regulator,,; virion ; provirus ; viral genome ; virion part ; chromosomal part ; chromosome ; intracellular organelle part ; organelle part ; intracellular non-membrane-bounded organelle; non-membrane-bounded organelle; intracellular organelle ; organelle ; cellular_component ; cell part ; cell ; intracellular part ;intracellular ;,
IYO_023215,endonuclease DDE,,Transposase,PST/PSPTO_3050,(RefSeq) AraC family transcriptional regulator,,PA4094,(RefSeq) transcriptional regulator,,; transposase activity ; catalytic activity,
IYO_023220,integrase,Mobile element protein,Site-specific tyrosine recombinase which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity),PST/PSPTO_1015,(RefSeq) integrase/recombinase XerC,,PA3738,(RefSeq) site-specific tyrosine recombinase XerD,,; virion ; provirus ; viral genome ; virion part ; chromosomal part ; chromosome ; intracellular organelle part ; organelle part ; intracellular non-membrane-bounded organelle; non-membrane-bounded organelle; intracellular organelle ; organelle ; cellular_component ; cell part ; cell ; intracellular part ;intracellular ;,
