pfamAcc	pfamId	minExpressionRank	maxF84	numSpecies
PF13216	DUF4024	987	0.07	77
PF13217	DUF4025	1483	0.20	131
PF13218	DUF4026	2246	0.37	76
PF13219	DUF4027	1767	0.07	77
PF13220	DUF4028	2415	0.01	71
PF13221	DUF4029	2395	0.07	73
PF13222	DUF4030	3709	0.08	61
PF13223	DUF4031	549	0.33	113
PF13226	DUF4034	3919	0.31	88
PF13227	DUF4035	3744	0.25	51
PF13228	DUF4037	1812	0.41	179
PF13229	Beta_helix	434	0.48	746
PF13230	GATase_4	1279	0.44	755
PF13231	PMT_2	1119	0.49	1189
PF13237	Fer4_10	133	0.50	1284
PF13238	AAA_18	852	0.43	528
PF13239	2TM	594	0.42	255
PF13240	zinc_ribbon_2	1048	0.46	350
PF13241	NAD_binding_7	456	0.50	1291
PF13242	Hydrolase_like	244	0.49	1853
PF13243	Prenyltrans_1	318	0.50	337
PF13244	DUF4040	241	0.46	786
PF13245	AAA_19	673	0.50	675
PF13246	Hydrolase_like2	1718	0.43	99
PF13247	Fer4_11	214	0.50	1203
PF13248	zf-ribbon_3	837	0.46	669
PF13249	Prenyltrans_2	289	0.44	473
PF13250	DUF4041	1632	0.43	85
PF13252	DUF4043	1808	0.32	58
PF13255	DUF4046	1696	0.35	41
PF13256	DUF4047	1768	0.07	77
PF13258	DUF4049	6276	0.01	50
PF13260	DUF4051	1581	0.04	99
PF13261	DUF4052	2927	0.07	64
PF13262	DUF4054	3504	0.36	88
PF13263	PHP_C	168	0.46	306
PF13264	DUF4055	2661	0.28	66
PF13265	DUF4056	3365	0.40	53
PF13269	DUF4060	3113	0.07	70
PF13271	DUF4062	908	0.42	125
PF13272	DUF4063	2361	0.30	54
PF13273	DUF4064	301	0.31	173
PF13274	DUF4065	58	0.46	353
PF13275	S4_2	289	0.50	1168
PF13276	HTH_21	695	0.50	1411
PF13277	YmdB	823	0.57	752
PF13278	DUF4066	250	0.50	952
PF13279	4HBT_2	379	0.48	1301
PF13280	WYL	121	0.50	1424
PF13281	DUF4071	2528	0.44	31
PF13282	DUF4070	754	0.46	160
PF13283	NfrA_C	4789	0.29	104
PF13284	DUF4072	2520	0.16	72
PF13285	DUF4073	4366	0.27	82
PF13286	HD_assoc	141	0.47	1248
PF13288	DXPR_C	379	0.50	1803
PF13289	SIR2_2	810	0.46	611
PF13290	CHB_HEX_C_1	2105	0.40	44
PF13291	ACT_4	341	0.49	1948
PF13292	DXP_synthase_N	183	0.50	1882
PF13294	DUF4075	493	0.08	78
PF13295	DUF4077	3215	0.01	70
PF13296	T6SS_Vgr	942	0.25	202
PF13298	LigD_N	305	0.45	401
PF13301	DUF4079	852	0.28	68
PF13302	Acetyltransf_3	108	0.50	1963
PF13303	PTS_EIIC_2	319	0.46	413
PF13304	AAA_21	387	0.57	1417
PF13305	WHG	476	0.46	752
PF13306	LRR_5	661	0.47	235
PF13307	Helicase_C_2	1291	0.50	1571
PF13308	YARHG	1781	0.42	193
PF13309	HTH_22	1097	0.44	600
PF13310	Virulence_RhuM	719	0.45	420
PF13311	DUF4080	1423	0.41	192
PF13312	DUF4081	1292	0.31	166
PF13314	DUF4083	977	0.12	79
PF13315	DUF4085	3258	0.24	73
PF13316	DUF4087	1305	0.32	46
PF13317	DUF4088	1849	0.10	37
PF13318	DUF4089	5345	0.32	132
PF13319	DUF4090	626	0.27	57
PF13320	DUF4091	408	0.50	95
PF13321	DUF4084	6099	0.15	74
PF13322	DUF4092	5180	0.14	62
PF13326	PSII_Pbs27	83	0.27	70
PF13327	T3SS_LEE_assoc	4240	0.23	72
PF13328	HD_4	233	0.50	2151
PF13331	DUF4093	1128	0.41	558
PF13332	Fil_haemagg_2	317	0.37	254
PF13333	rve_2	793	0.43	822
PF13335	Mg_chelatase_2	697	0.50	1667
PF13336	AcetylCoA_hyd_C	286	0.49	811
PF13338	DUF4095	1026	0.47	508
PF13340	DUF4096	69	0.46	663
PF13342	Toprim_Crpt	869	0.48	309
PF13343	SBP_bac_6	386	0.50	1314
PF13344	Hydrolase_6	414	0.45	1264
PF13345	DUF4098	659	0.50	671
PF13346	ABC2_membrane_5	684	0.44	346
PF13347	MFS_2	737	0.48	931
PF13348	Y_phosphatase3C	2310	0.42	520
PF13349	DUF4097	2441	0.46	432
PF13350	Y_phosphatase3	679	0.50	575
PF13351	DUF4099	1873	0.32	26
PF13353	Fer4_12	412	0.48	1168
PF13354	Beta-lactamase2	678	0.47	948
PF13355	DUF4101	683	0.27	70
PF13356	DUF4102	612	0.42	766
PF13358	DDE_3	371	0.45	551
PF13359	DDE_Tnp_4	285	0.42	139
PF13360	PQQ_2	301	0.46	1063
PF13361	UvrD_C	419	0.57	2360
PF13362	Toprim_3	1031	0.46	337
PF13365	Trypsin_2	62	0.50	2279
PF13367	PrsW-protease	1191	0.46	537
PF13368	Toprim_C_rpt	447	0.47	693
PF13369	Transglut_core2	306	0.45	602
PF13370	Fer4_13	70	0.50	501
PF13371	TPR_9	414	0.48	1090
PF13372	Alginate_exp	2672	0.46	298
PF13374	TPR_10	319	0.48	500
PF13375	RnfC_N	238	0.47	647
PF13376	OmdA	1677	0.46	527
PF13377	Peripla_BP_3	268	0.50	1639
PF13378	MR_MLE_C	262	0.50	1432
PF13379	NMT1_2	227	0.50	1066
PF13380	CoA_binding_2	209	0.50	1343
PF13382	Adenine_deam_C	1861	0.46	603
PF13384	HTH_23	374	0.47	617
PF13385	Laminin_G_3	1313	0.46	606
PF13386	DsbD_2	1049	0.49	583
PF13387	DUF4105	913	0.44	271
PF13391	HNH_2	761	0.45	400
PF13392	HNH_3	1811	0.43	291
PF13393	tRNA-synt_His	159	0.61	2316
PF13394	Fer4_14	471	0.49	1087
PF13395	HNH_4	2636	0.48	345
PF13396	PLDc_N	144	0.50	1242
PF13397	DUF4109	38	0.22	256
PF13398	Peptidase_M50B	1555	0.42	247
PF13399	LytR_C	759	0.44	467
PF13400	Tad	760	0.44	571
PF13401	AAA_22	423	0.46	854
PF13402	M60-like	2370	0.45	195
PF13403	Hint_2	1321	0.41	87
PF13404	HTH_AsnC-type	499	0.46	1114
PF13405	EF-hand_6	1903	0.45	97
PF13406	SLT_2	243	0.39	963
PF13407	Peripla_BP_4	35	0.50	1403
PF13408	Zn_ribbon_recom	210	0.50	691
PF13409	GST_N_2	49	0.37	822
PF13410	GST_C_2	83	0.37	1033
PF13411	MerR_1	251	0.50	2106
PF13412	HTH_24	224	0.49	1759
PF13413	HTH_25	178	0.43	1494
PF13414	TPR_11	263	0.50	1862
PF13415	Kelch_3	3	0.45	71
PF13416	SBP_bac_8	28	0.50	1809
PF13417	GST_N_3	179	0.39	1053
PF13418	Kelch_4	3832	0.45	147
PF13419	HAD_2	178	0.50	2307
PF13420	Acetyltransf_4	323	0.46	1304
PF13421	Band_7_1	1581	0.45	290
PF13424	TPR_12	586	0.50	796
PF13425	O-antigen_lig	687	0.49	1539
PF13426	PAS_9	258	0.50	1623
PF13427	DUF4111	2839	0.38	263
PF13428	TPR_14	1352	0.46	271
PF13429	TPR_15	1082	0.46	127
PF13430	DUF4112	2832	0.46	169
PF13431	TPR_17	2562	0.44	80
PF13432	TPR_16	185	0.48	1257
PF13433	Peripla_BP_5	300	0.46	452
PF13434	K_oxygenase	350	0.39	412
PF13436	Gly-zipper_OmpA	1150	0.41	212
PF13437	HlyD_3	85	0.48	1369
PF13438	DUF4113	603	0.45	420
PF13439	Glyco_transf_4	362	0.49	1724
PF13440	Polysacc_synt_3	2361	0.47	592
PF13441	Gly-zipper_YMGG	4287	0.37	141
PF13442	Cytochrome_CBB3	66	0.50	1281
PF13443	HTH_26	383	0.46	1049
PF13444	Acetyltransf_5	58	0.46	777
PF13448	DUF4114	350	0.44	82
PF13449	Phytase-like	1417	0.43	468
PF13450	NAD_binding_8	323	0.50	1522
PF13451	zf-trcl	78	0.44	142
PF13452	MaoC_dehydrat_N	108	0.38	433
PF13453	zf-TFIIB	1943	0.45	317
PF13454	NAD_binding_9	629	0.41	540
PF13456	RVT_3	2508	0.40	436
PF13457	SH3_8	216	0.31	112
PF13458	Peripla_BP_6	75	0.48	1430
PF13459	Fer4_15	567	0.47	521
PF13460	NAD_binding_10	325	0.49	1734
PF13461	C-term_anchor	900	0.30	127
PF13462	Thioredoxin_4	100	0.45	1127
PF13463	HTH_27	100	0.47	795
PF13464	DUF4115	359	0.41	942
PF13466	STAS_2	69	0.45	982
PF13467	RHH_4	1554	0.30	262
PF13468	Glyoxalase_3	1895	0.42	421
PF13469	Sulfotransfer_3	271	0.46	426
PF13470	PIN_3	397	0.46	461
PF13471	Transglut_core3	1516	0.41	193
PF13472	Lipase_GDSL_2	265	0.50	1792
PF13473	Cupredoxin_1	1243	0.46	796
PF13474	SnoaL_3	840	0.44	516
PF13475	DUF4116	2136	0.43	59
PF13476	AAA_23	571	0.49	1551
PF13477	Glyco_trans_4_2	404	0.49	707
PF13478	XdhC_C	510	0.50	906
PF13479	AAA_24	3297	0.47	160
PF13480	Acetyltransf_6	869	0.48	485
PF13481	AAA_25	744	0.50	2150
PF13482	RNase_H_2	1749	0.46	542
PF13483	Lactamase_B_3	583	0.46	888
PF13484	Fer4_16	570	0.50	1275
PF13485	Peptidase_MA_2	2364	0.50	704
PF13486	Dehalogenase	2509	0.40	53
PF13487	HD_5	691	0.46	766
PF13488	Gly-zipper_Omp	128	0.47	687
PF13489	Methyltransf_23	281	0.50	1838
PF13490	zf-HC2	169	0.45	795
PF13491	DUF4117	738	0.48	1385
PF13492	GAF_3	307	0.50	1126
PF13493	DUF4118	341	0.44	807
PF13495	Phage_int_SAM_4	633	0.46	718
PF13499	EF-hand_7	2265	0.39	143
PF13500	AAA_26	489	0.49	1569
PF13501	SoxY	662	0.43	184
PF13502	AsmA_2	1410	0.46	870
PF13503	DUF4123	1428	0.32	191
PF13504	LRR_7	387	0.47	188
PF13505	OMP_b-brl	8	0.48	984
PF13506	Glyco_transf_21	2970	0.47	248
PF13507	GATase_5	605	0.50	1996
PF13508	Acetyltransf_7	528	0.50	1791
PF13509	S1_2	458	0.46	721
PF13510	Fer2_4	239	0.50	1690
PF13511	DUF4124	283	0.36	326
PF13513	HEAT_EZ	7882	0.41	54
PF13514	AAA_27	537	0.44	581
PF13515	FUSC_2	1521	0.43	1112
PF13516	LRR_6	1263	0.48	185
PF13517	VCBS	216	0.46	344
PF13518	HTH_28	212	0.50	1128
PF13519	VWA_2	200	0.49	1428
PF13520	AA_permease_2	277	0.55	1935
PF13521	AAA_28	1500	0.45	648
PF13522	GATase_6	142	0.50	1685
PF13523	Acetyltransf_8	1294	0.45	897
PF13524	Glyco_trans_1_2	430	0.47	474
PF13525	YfiO	358	0.49	1130
PF13527	Acetyltransf_9	159	0.50	1125
PF13528	Glyco_trans_1_3	791	0.46	522
PF13529	Peptidase_C39_2	827	0.45	656
PF13530	SCP2_2	2780	0.50	422
PF13531	SBP_bac_11	148	0.50	1669
PF13532	2OG-FeII_Oxy_2	738	0.43	771
PF13533	Biotin_lipoyl_2	53	0.49	778
PF13534	Fer4_17	110	0.50	1262
PF13535	ATP-grasp_4	132	0.50	1230
PF13536	EmrE	1746	0.45	480
PF13537	GATase_7	312	0.50	1475
PF13538	UvrD_C_2	295	0.50	1793
PF13539	Peptidase_M15_4	765	0.50	418
PF13540	RCC1_2	391	0.46	213
PF13541	ChlI	455	0.50	2154
PF13542	HTH_Tnp_ISL3	1536	0.45	389
PF13544	N_methyl_2	17	0.50	1144
PF13545	HTH_Crp_2	54	0.49	1664
PF13546	DDE_5	1170	0.46	186
PF13547	GTA_TIM	3519	0.41	119
PF13548	DUF4126	2616	0.44	256
PF13549	ATP-grasp_5	605	0.50	714
PF13550	Phage-tail_3	1625	0.37	357
PF13551	HTH_29	389	0.46	704
PF13554	DUF4128	2658	0.29	57
PF13555	AAA_29	2381	0.44	429
PF13556	HTH_30	666	0.44	1061
PF13557	Phenol_MetA_deg	639	0.47	414
PF13558	SbcCD_C	1038	0.49	1270
PF13559	DUF4129	691	0.46	562
PF13560	HTH_31	111	0.48	1260
PF13561	adh_short_C2	116	0.50	2107
PF13563	2_5_RNA_ligase2	287	0.47	601
PF13564	DoxX_2	2831	0.46	435
PF13565	HTH_32	2841	0.45	152
PF13566	DUF4130	3436	0.46	315
PF13567	DUF4131	841	0.48	1356
PF13568	OMP_b-brl_2	99	0.43	104
PF13569	DUF4132	888	0.44	214
PF13570	PQQ_3	434	0.46	388
PF13571	DUF4133	1750	0.32	26
PF13572	DUF4134	1858	0.40	30
PF13574	Reprolysin_2	516	0.45	76
PF13576	Pentapeptide_3	2412	0.42	134
PF13577	SnoaL_4	989	0.42	393
PF13578	Methyltransf_24	253	0.46	521
PF13579	Glyco_trans_4_4	199	0.48	1575
PF13580	SIS_2	194	0.50	1326
PF13581	HATPase_c_2	112	0.50	1104
PF13582	Reprolysin_3	4923	0.41	59
PF13583	Reprolysin_4	1055	0.43	78
PF13584	BatD	814	0.48	381
PF13585	CHU_C	737	0.43	98
PF13586	DDE_Tnp_1_2	454	0.46	525
PF13587	DJ-1_PfpI_N	454	0.46	560
PF13588	HSDR_N_2	248	0.46	459
PF13589	HATPase_c_3	188	0.50	1953
PF13590	DUF4136	843	0.43	303
PF13591	MerR_2	1348	0.46	389
PF13592	HTH_33	1280	0.43	179
PF13593	DUF4137	1833	0.46	584
PF13594	Amidohydro_5	177	0.50	1162
PF13595	DUF4138	1964	0.32	32
PF13596	PAS_10	1065	0.47	500
PF13597	NRDD	149	0.48	1093
PF13598	DUF4139	816	0.46	215
PF13599	Pentapeptide_4	356	0.46	884
PF13600	DUF4140	3712	0.46	149
PF13601	HTH_34	1493	0.48	216
PF13602	ADH_zinc_N_2	925	0.45	923
PF13603	tRNA-synt_1_2	379	0.50	1141
PF13604	AAA_30	806	0.50	1684
PF13605	DUF4141	1975	0.41	44
PF13607	Succ_CoA_lig	754	0.50	780
PF13609	Porin_4	4	0.42	509
PF13610	DDE_Tnp_IS240	439	0.40	321
PF13612	DDE_Tnp_1_3	2327	0.46	197
PF13613	HTH_Tnp_4	858	0.43	138
PF13614	AAA_31	506	0.48	1741
PF13616	Rotamase_3	173	0.50	1066
PF13617	Lipoprotein_19	657	0.38	323
PF13618	Gluconate_2-dh3	2234	0.43	292
PF13619	KTSC	368	0.45	328
PF13620	CarboxypepD_reg	213	0.48	548
PF13621	Cupin_8	275	0.46	217
PF13622	4HBT_3	2319	0.37	396
PF13623	SurA_N_2	360	0.49	106
PF13624	SurA_N_3	370	0.46	1284
PF13625	Helicase_C_3	1162	0.43	278
PF13627	LPAM_2	573	0.30	548
PF13628	DUF4142	664	0.43	319
PF13629	T2SS-T3SS_pil_N	301	0.46	401
PF13630	SdpI	2736	0.50	474
PF13631	Cytochrom_B_N_2	133	0.46	1162
PF13632	Glyco_trans_2_3	1719	0.41	301
PF13633	N_methyl_3	634	0.33	23
PF13635	DUF4143	1348	0.46	436
PF13636	Nol1_Nop2_Fmu_2	2085	0.47	362
PF13637	Ank_4	1106	0.45	215
PF13638	PIN_4	290	0.46	871
PF13640	2OG-FeII_Oxy_3	242	0.43	745
PF13641	Glyco_tranf_2_3	371	0.50	1687
PF13643	DUF4145	838	0.46	392
PF13644	DKNYY	4015	0.44	51
PF13645	YkuD_2	1123	0.43	149
PF13646	HEAT_2	290	0.50	1011
PF13649	Methyltransf_25	410	0.44	475
PF13650	Asp_protease_2	1619	0.48	522
PF13651	EcoRI_methylase	405	0.44	83
PF13652	DUF4146	2077	0.07	40
PF13654	AAA_32	1191	0.46	627
PF13655	RVT_N	1115	0.44	148
PF13657	Couple_hipA	1200	0.46	564
PF13659	Methyltransf_26	659	0.50	1928
PF13660	DUF4147	254	0.45	353
PF13661	2OG-FeII_Oxy_4	1090	0.45	50
PF13662	Toprim_4	140	0.61	2347
PF13663	DUF4148	46	0.21	112
PF13664	DUF4149	505	0.46	288
PF13665	DUF4150	993	0.36	137
PF13667	ThiC-associated	706	0.46	1036
PF13669	Glyoxalase_4	120	0.48	864
PF13670	PepSY_2	254	0.33	305
PF13671	AAA_33	256	0.49	989
PF13672	PP2C_2	353	0.50	1129
PF13673	Acetyltransf_10	752	0.50	1351
PF13675	PilJ	940	0.46	545
PF13676	TIR_2	176	0.46	418
PF13677	MotB_plug	358	0.46	1184
PF13678	Peptidase_M85	2101	0.03	15
PF13679	Methyltransf_32	1648	0.47	348
PF13682	CZB	237	0.45	425
PF13683	rve_3	457	0.47	907
PF13684	Dak1_2	394	0.46	867
PF13685	Fe-ADH_2	1590	0.47	204
PF13686	DrsE_2	1104	0.46	366
PF13687	DUF4153	1527	0.42	310
PF13689	DUF4154	973	0.43	297
PF13690	CheX	4128	0.46	347
PF13692	Glyco_trans_1_4	327	0.48	1182
PF13693	HTH_35	773	0.32	260
PF13698	DUF4156	200	0.31	288
PF13699	DUF4157	196	0.42	158
PF13700	DUF4158	690	0.43	221
PF13702	Lysozyme_like	1815	0.39	259
PF13703	PepSY_TM_2	676	0.48	755
PF13704	Glyco_tranf_2_4	1297	0.45	236
PF13706	PepSY_TM_3	1969	0.43	295
PF13707	RloB	1456	0.48	148
PF13708	Methyltransf_27	4715	0.38	121
PF13709	DUF4159	1175	0.46	231
PF13710	ACT_5	183	0.50	1736
PF13711	DUF4160	587	0.46	252
PF13712	Glyco_tranf_2_5	1288	0.50	147
PF13714	PEP_mutase	57	0.46	982
PF13715	DUF4480	80	0.45	119
PF13717	zinc_ribbon_4	1731	0.33	33
PF13718	GNAT_acetyltr_2	1166	0.24	282
PF13719	zinc_ribbon_5	1345	0.44	376
PF13720	Acetyltransf_11	409	0.49	1241
PF13721	SecD-TM1	190	0.29	608
PF13722	DUF4161	240	0.50	1114
PF13723	Ketoacyl-synt_2	314	0.41	280
PF13725	tRNA_bind_2	3301	0.22	181
PF13726	Na_H_antiport_2	487	0.39	472
PF13727	CoA_binding_3	138	0.50	1382
PF13728	TraF	3429	0.36	75
PF13729	TraF_2	1742	0.36	132
PF13730	HTH_36	611	0.50	503
PF13731	WxL	3132	0.35	131
PF13732	DUF4162	1143	0.45	504
PF13735	tRNA_NucTran2_2	818	0.49	712
PF13737	DDE_Tnp_1_5	741	0.44	149
PF13738	Pyr_redox_3	66	0.46	1180
PF13739	DUF4163	612	0.43	302
PF13740	ACT_6	324	0.50	1043
PF13742	tRNA_anti_2	285	0.50	2027
PF13743	Thioredoxin_5	230	0.41	355
PF13744	HTH_37	134	0.44	430
PF13745	HxxPF_rpt	312	0.44	566
PF13746	Fer4_18	222	0.46	648
PF13748	ABC_membrane_3	1291	0.38	55
PF13749	HATPase_c_4	413	0.48	471
PF13751	DDE_Tnp_1_6	217	0.50	625
PF13753	SWM_repeat	873	0.43	211
PF13754	Big_3_4	1744	0.43	296
PF13755	Sensor_TM1	1272	0.32	155
PF13756	Stimulus_sens_1	1271	0.26	119
PF13759	2OG-FeII_Oxy_5	3132	0.36	89
PF13761	DUF4166	2854	0.33	208
PF13763	DUF4167	210	0.26	167
PF13766	ECH_C	548	0.34	655
PF13767	DUF4168	169	0.38	108
PF13769	Virulence_fact	1330	0.35	233
PF13770	DUF4169	31	0.26	150
PF13772	AIG2_2	903	0.44	306
PF13773	DUF4170	600	0.19	126
PF13776	DUF4172	2373	0.46	172
PF13778	DUF4174	1554	0.42	98
PF13779	DUF4175	1729	0.42	146
PF13780	DUF4176	1033	0.33	177
PF13781	DoxX_3	2853	0.38	212
PF13782	SpoVAB	5098	0.28	160
PF13783	DUF4177	471	0.46	366
PF13784	Fic_N	1495	0.46	263
PF13785	DUF4178	2904	0.49	259
PF13786	DUF4179	541	0.31	175
PF13787	HXXEE	1961	0.41	214
PF13788	DUF4180	1714	0.45	159
PF13789	DUF4181	3965	0.22	119
PF13790	DUF4182	10	0.17	137
PF13791	Sigma_reg_C	1937	0.29	209
PF13792	Sulfate_tra_GLY	45	0.49	1506
PF13793	Pribosyltran_N	101	0.58	2261
PF13794	MiaE_2	2459	0.19	154
PF13795	HupE_UreJ_2	2719	0.43	164
PF13796	Sensor	3037	0.33	160
PF13797	Post_transc_reg	1942	0.27	190
PF13798	PCYCGC	2099	0.29	106
PF13799	DUF4183	3513	0.22	93
PF13800	Sigma_reg_N	2174	0.29	169
PF13801	Metal_resist	1569	0.44	372
PF13802	Gal_mutarotas_2	643	0.47	572
PF13803	DUF4184	4678	0.41	150
PF13806	Rieske_2	345	0.46	770
PF13807	GNVR	191	0.49	956
PF13808	DDE_Tnp_1_assoc	365	0.48	261
PF13809	Tubulin_2	2736	0.44	144
PF13810	DUF4185	3458	0.41	137
PF13811	DUF4186	3052	0.39	224
PF13814	Replic_Relax	1460	0.37	126
PF13817	DDE_Tnp_IS66_C	335	0.45	388
PF13822	ACC_epsilon	2794	0.28	210
PF13823	ADH_N_assoc	805	0.43	621
PF13827	DUF4189	107	0.37	152
PF13828	DUF4190	1304	0.43	228
PF13829	DUF4191	1211	0.22	253
PF13830	DUF4192	3566	0.21	204
PF13834	DUF4193	350	0.22	256
PF13835	DUF4194	1083	0.42	235
PF13840	ACT_7	324	0.54	1159
PF13844	Glyco_transf_41	297	0.45	262
PF13845	Septum_form	2556	0.28	185
PF13847	Methyltransf_31	13	0.50	1754
PF13852	DUF4197	1669	0.40	161
PF13855	LRR_8	1322	0.45	247
PF13856	Gifsy-2	3962	0.33	73
PF13857	Ank_5	4472	0.42	109
PF13858	DUF4199	1447	0.43	87
PF13860	FlgD_ig	189	0.45	768
PF13861	FLgD_tudor	6563	0.38	85
PF13876	Phage_gp49_66	5266	0.31	58
PF13883	Pyrid_oxidase_2	3088	0.44	210
PF13884	Peptidase_S74	295	0.45	208
PF13899	Thioredoxin_7	43	0.48	840
PF13905	Thioredoxin_8	758	0.48	269
PF13906	AA_permease_C	2419	0.46	400
PF13910	DUF4209	1551	0.39	32
PF13911	AhpC-TSA_2	1694	0.40	67
PF13921	Myb_DNA-bind_6	367	0.30	174
PF13924	Lipocalin_5	790	0.43	117
PF13930	Endonuclea_NS_2	1808	0.44	334
PF13932	GIDA_assoc_3	541	0.51	1996
PF13935	Ead_Ea22	3622	0.23	94
PF13936	HTH_38	107	0.47	738
PF13937	DUF4212	373	0.49	305
PF13939	TisB_toxin	1155	0.05	104
PF13940	Ldr_toxin	2060	0.05	104
PF13941	MutL	5411	0.45	134
PF13942	Lipoprotein_20	1678	0.09	184
PF13946	DUF4214	261	0.44	75
PF13950	Epimerase_Csub	561	0.50	1701
PF13953	PapC_C	558	0.33	371
PF13954	PapC_N	245	0.27	325
PF13956	Ibs_toxin	7	0.15	104
PF13957	YafO_toxin	1984	0.25	66
PF13958	ToxN_toxin	2496	0.41	22
PF13964	Kelch_6	3652	0.45	121
PF13972	TetR	515	0.45	244
PF13973	DUF4222	3874	0.37	113
PF13974	YebO	636	0.08	173
PF13977	TetR_C_6	339	0.44	715
PF13978	DUF4223	1598	0.18	118
PF13979	SopA_C	5132	0.24	50
PF13980	UPF0370	912	0.09	186
PF13981	SopA	5133	0.07	85
PF13982	YbfN	1201	0.07	137
PF13983	YsaB	4159	0.06	124
PF13984	MsyB	498	0.07	146
PF13985	YbgS	1796	0.07	136
PF13986	DUF4224	2823	0.41	113
PF13987	YedD	1175	0.07	133
PF13989	YejG	638	0.09	184
PF13990	YjcZ	1169	0.29	83
PF13991	BssS	156	0.24	188
PF13992	YecR	407	0.37	128
PF13993	YccJ	55	0.07	148
PF13994	PgaD	3986	0.34	141
PF13995	YebF	1500	0.09	141
PF13996	YobH	1427	0.07	170
PF13997	YqjK	874	0.26	205
PF13998	MgrB	169	0.09	156
PF13999	MarB	971	0.06	122
PF14001	YdfZ	468	0.13	146
PF14002	YniB	2484	0.20	189
PF14003	YlbE	4990	0.15	131
PF14004	DUF4227	2884	0.21	142
PF14005	YpjP	2541	0.17	135
PF14006	YqzL	699	0.39	198
PF14007	YtpI	2050	0.17	148
PF14011	ESX-1_EspG	585	0.33	82
PF14012	DUF4229	656	0.17	201
PF14013	MT0933_antitox	94	0.38	195
PF14014	DUF4230	254	0.46	242
PF14016	DUF4232	3647	0.32	130
PF14017	DUF4233	1573	0.17	212
PF14018	DUF4234	2451	0.40	109
PF14019	DUF4235	4138	0.39	139
PF14020	DUF4236	2880	0.46	181
PF14021	DUF4237	2808	0.42	127
PF14022	DUF4238	5264	0.40	139
PF14024	DUF4240	1636	0.42	146
PF14025	DUF4241	4310	0.41	68
PF14026	DUF4242	882	0.43	148
PF14027	DUF4243	763	0.32	36
PF14028	SpaB_C	455	0.42	137
PF14029	DUF4244	3922	0.24	250
PF14030	DUF4245	1609	0.17	199
PF14031	D-ser_dehydrat	1818	0.50	431
PF14032	PknH_C	1545	0.15	72
PF14034	Spore_YtrH	4700	0.31	181
PF14035	YlzJ	3996	0.33	192
PF14036	YlaH	2492	0.17	146
PF14037	YoqO	4913	0.12	104
PF14038	YqzE	1245	0.17	143
PF14039	YusW	1122	0.22	127
PF14040	DNase_NucA_NucB	1365	0.37	146
PF14041	Lipoprotein_21	667	0.30	98
PF14042	DUF4247	1965	0.28	168
PF14043	WVELL	1165	0.15	158
PF14044	NETI	1100	0.15	183
PF14045	YIEGIA	2624	0.39	163
PF14052	Caps_assemb_Wzi	3339	0.43	147
PF14053	DUF4248	338	0.28	13
PF14056	DUF4250	826	0.43	99
PF14057	GGGtGRT	253	0.44	83
PF14058	PcfK	2188	0.42	23
PF14060	DUF4252	1011	0.42	55
PF14062	DUF4253	2720	0.42	110
PF14063	DUF4254	483	0.47	121
PF14064	HmuY	69	0.43	77
PF14066	DUF4256	937	0.45	169
PF14067	LssY_C	2370	0.42	126
PF14068	YuiB	2104	0.22	147
PF14069	SpoVIF	2626	0.17	146
PF14071	YlbD_coat	4991	0.15	132
PF14072	DndB	3623	0.42	156
PF14074	DUF4257	3097	0.13	110
PF14078	DUF4259	2369	0.41	134
PF14079	DUF4260	1982	0.43	155
PF14080	DUF4261	1071	0.44	81
PF14081	DUF4262	4357	0.41	107
PF14082	DUF4263	2167	0.41	77
PF14083	PGDYG	3060	0.37	43
PF14084	DUF4264	819	0.31	176
PF14085	DUF4265	547	0.38	68
PF14089	KbaA	1152	0.22	149
PF14090	HTH_39	565	0.41	99
PF14091	DUF4269	3859	0.43	106
PF14092	DUF4270	415	0.34	73
PF14093	DUF4271	1881	0.34	73
PF14094	DUF4272	4148	0.45	92
PF14097	SpoVAE	5094	0.31	152
PF14098	SSPI	4695	0.26	163
PF14099	Polysacc_lyase	845	0.43	68
PF14101	DUF4275	5554	0.37	92
PF14103	DUF4276	799	0.47	140
PF14104	DUF4277	3761	0.45	59
PF14105	DUF4278	138	0.27	62
PF14106	DUF4279	2771	0.41	119
PF14107	DUF4280	4991	0.41	79
PF14108	DUF4281	2584	0.45	77
PF14109	GldH_lipo	782	0.34	71
PF14112	DUF4284	4523	0.40	73
PF14113	DUF4285	2273	0.43	78
PF14114	DUF4286	1178	0.42	84
PF14115	YuzL	2122	0.15	126
PF14116	YyzF	1558	0.28	167
PF14117	DUF4287	696	0.45	110
PF14118	YfzA	1272	0.13	101
PF14119	DUF4288	2181	0.44	110
PF14120	YhzD	92	0.15	136
PF14121	DUF4289	954	0.39	87
PF14122	YokU	1153	0.24	122
PF14123	DUF4290	641	0.35	82
PF14124	DUF4291	2587	0.45	75
PF14125	DUF4292	1771	0.42	104
PF14126	DUF4293	551	0.39	98
PF14127	DUF4294	1152	0.32	60
PF14128	DUF4295	48	0.36	86
PF14129	DUF4296	454	0.37	78
PF14130	DUF4297	1598	0.41	71
PF14131	DUF4298	1397	0.42	96
PF14133	DUF4300	4432	0.38	84
PF14134	DUF4301	1123	0.41	60
PF14136	DUF4303	1183	0.41	103
PF14137	DUF4304	1468	0.45	87
PF14139	YpzG	2592	0.15	133
